RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
9,0,California,state,,194462.55289956921,195116.1995832784,195998.78266575304,197914.60737747766,200141.46500293072,202544.23791192114,205081.73772529897,207731.0215246144,210386.45332426182,212904.6642399221,215384.62451110035,217811.74971618914,219864.97819243782,221895.1992437921,224180.38047740108,227021.693237126,229868.8884271198,232455.32971359874,234876.82272048775,237209.967423644,239474.5029468025,241591.8924079792,243581.04685548806,245441.16326955392,246944.06427250695,248480.59196608272,250279.05887194272,252705.82253444474,255539.35236671485,258683.1687348515,262320.2105732805,266235.380430151,270190.8518246045,273944.4918350131,277622.0468834399,281248.47963794455,284452.8440522103,287440.31241059804,290604.80312052247,294283.08259587624,298368.05912566703,302146.5354755941,306135.6882856009,310337.11516296346,315004.3816770434,319550.6353377824,323931.31657690386,328167.4658028142,332552.9039251341,337492.1919155346,343126.001149445,349593.48311544774,357040.2454882958,365350.9401328599,373847.5333083859,381956.27589207614,389635.54048532917,397010.85444758745,403495.01817219047,409759.6315759076,415334.7522185704,421377.3266099806,427729.04722834664,434891.17078570527,441857.9425112572,448300.2505103328,454463.9954839636,460716.322579393,466997.3488542386,473162.5428679573,478163.89269657823,482591.0105156647,486279.5529945693,489560.16400826466,492684.9776474342,495490.57437038823,498278.4765382647,500206.7422955022,500922.76090671896,500929.08762643347,499855.63133698975,498632.33639733103,497327.99228344596,496196.33040935546,495262.28866156517,494166.57478895347,492599.0036150616,490589.44674590294,487454.9433537196,483845.12558346504,479225.1995407357,474407.6768183447,468993.5074480228,463311.79790316196,457600.4485889853,451477.9993117464,445381.4478128183,438185.6231769269,429589.7655741016,419513.6575300759,408788.26498913247,398372.65667312406,387823.80680605426,377668.3004554646,368285.8494422005,360172.38918823935,352306.5976905403,344759.5941747639,337704.8205516835,332567.2791854992,328312.13568200293,324313.74350068456,320439.1690623365,317053.0539307944,314541.9168557472,312443.1430703324,310799.1897005667,309922.84652373835,310786.18999830825,312762.27534978697,314769.2886844168,315607.7566510104,316679.0491136048,318013.35975489713,319482.51118758833,319415.21360637416,318236.90358725184,316224.17663134594,314170.56203737244,311967.30961521843,310015.71296374453,308625.66637278366,307543.27033918997,306506.28032411746,304978.6500914371,303352.6413710858,300909.73956217093,298943.5701768853,297231.4502708159,295363.9617363123,293134.7574044944,290754.7222369029,289579.5240218662,288813.6009729896,288418.78016092576,287844.9840620025,287200.08242428553,286759.700910429,286960.0876863189,288094.2172030213,289738.91020986694,292339.5116851739,295851.5825856446,300333.52761774167,305241.2306062802,310464.68724037084,315412.6163362054,319791.31496978324,323552.64455656736,327980.3939356169,334028.7631013105,341347.8216685536,348679.52167928295,355692.1191598025,362564.38954206253,369351.8157175686,375045.14277577045,379631.2141600458,382950.515997503,385694.759913381,388190.4941754926,391234.1877023648,394482.1249271448,397156.8551926696,398915.53751792427,400457.463901877,403003.1212124485,406232.36628122366,409851.3270654497,413192.81896451744,416163.6603986642,418674.5900999314,420729.7519320029,422718.91145416436,424968.060869436,427272.9721112764,429089.2340953857,430306.46282734565,431347.6063643554,432630.9979488743,433702.1307125087,434679.1255421429,437915.878965976,443361.01140767167,449546.38968867826,454219.88808016555,457320.0185004915,460059.52385948243,461061.4643052137,460746.065739769,459231.97217581264,458887.78130409913,459980.10711328493,462616.76011155354,467604.65025920194,474168.4288594892,481297.06558156066,487118.83309492405,491387.2678918098,495045.4498239248,496826.4169485333,498365.7365213821,499986.48569237516,503511.0197997704,507419.3743339807,512012.8255103354,517199.7588560448,522920.3530435941,528135.0686302533,532424.3054617486,536348.5698374069,539542.8337918492,542448.8804947395,545566.5817741737,549084.193060848,552825.8589368234,555471.8089868063,557022.1338621805,556538.6197869144,554876.0531611275,552992.3706767996,551911.2333844925,551264.0060680396,550864.8842555721,551284.3037802608,553038.4349025633,555719.6895962185,558880.3132240829,562321.5956594421,565888.0850669815,568801.0360426219,571143.635348034,573400.6197466596,575484.6984828971,575747.9173040814,574500.9457148248,574340.0298673325,577693.4708927633,585138.2363210032,594697.8300199974,605829.4748077433,616932.8988453004,626153.0234456158,634041.6269801127,641188.0494019724,650543.6659106109,661746.4482159266,673774.5134312912,684645.736297896,692167.048184293,697267.1600471658,701820.257532749,707823.6128986906,715224.3905866201,725545.6059952667,738789.9994259002,754760.6084057166,769283.9357636262,780231.3590001637,786051.9181736052,786370.0184331016,781571.5208714654,773897.0247711348,766988.1023605657,761558.6555203834,756904.6463961588,749663.9939205375,742220.0252268551,736744.2632684872,736141.0811349382,739213.2329371417,744593.2093390619,751845.4624414312,760051.6882804498,767893.5971117406,774270.0110274008,778833.0230073367,781738.1771077988,782288.7578166807,782130.470803616,783665.7650161773
54,1,Texas,state,,112076.35499153608,112137.26017787517,112166.80014741122,112313.40963571279,112408.35623948637,112514.8144961298,112584.77404229481,112791.74187001125,113063.14961479684,113353.96823044405,113689.55516314403,114062.31170894271,114284.8642864264,114251.23636658273,114028.54045038496,113898.0692558074,113941.87588359039,114074.70732530179,114230.74389383131,114370.90052964608,114518.30662060017,114672.49016971269,114785.14245308108,114876.15235278879,114907.20561897646,114993.29152168888,115209.01057688995,115588.36308802139,116035.28490752236,116536.00012974207,117044.97172177024,117582.8296984908,118056.86794146622,118463.66798004038,118809.90978057393,119104.9191481571,119331.12547986447,119480.42612732576,119649.18900859919,119847.14938194567,120071.74261184345,120298.07817973748,120521.26293851853,120780.72101279104,121016.06043656384,121255.71197895485,121428.72197705302,121575.18210183446,121941.66290110571,122766.61009293511,124072.5008730011,125368.42299865863,126439.31952102926,127126.65398146295,127769.15275150134,128353.56825329439,129013.45356246164,129627.4224722862,130176.6756844708,130656.69699858823,131167.94205320234,131598.0705304908,131981.34038357795,132319.16816931777,132686.62645614948,133088.20392278075,133443.57553380597,133776.19557163512,134109.1976693047,134379.0961672481,134694.52189945144,134951.3920372865,135162.18607203368,135374.793893475,135633.19998775652,136047.5145758387,136614.2658397068,137242.49836723963,137868.98130729402,138425.43238162578,139017.18582725685,139748.22218922156,140448.3218547255,141142.80273355698,141509.3818406428,141653.67456635446,141635.62241915983,141855.0385553844,142256.3258460831,142778.0876998213,143243.70696868576,143738.5900058926,144226.27912188508,144675.3673000915,145049.57128194068,145394.74715873107,145255.22935090552,144851.79443036846,144257.77665386096,143946.05468170185,143722.67439937298,143522.34686346326,143356.71409035835,143003.6918846993,142492.90610341224,141885.33087671155,141289.25974625282,140738.07089652892,140236.5864316244,139973.22610729115,139865.16259732487,139848.4887865644,139848.30131103567,139823.97800261303,139834.95684575234,139717.89607199552,139563.43662343346,139358.3575993269,139401.3670141493,139527.1841452571,139588.30887888002,139574.62950957523,139599.81574249975,139775.85051479485,139979.1420247633,140025.11160855475,139776.94921661678,139297.64376119597,138729.90550400337,138158.6555892041,137566.04419958222,137051.29373487085,136603.99544689673,136133.38246666608,135670.91482669665,135223.40936162576,134869.00650036876,134507.81191365057,134307.35224191935,134189.42760149654,134147.227464425,134034.0921879124,133822.62473804297,133575.61929258765,133462.5113055604,133617.92340841444,133894.94356296907,134173.60710908752,134484.65524163496,134922.94773662128,135419.68804824143,135790.5964101517,136108.60279134812,136425.54082359746,136791.3303323929,137158.4698844992,137671.01451095848,138322.3475471621,139094.2572623725,139827.0806814503,140663.47759869476,141661.51997197588,142619.3414131247,143547.91437059172,144272.6780270098,145099.069320439,145856.03678459063,146705.24153638282,147702.59129357873,148828.3941115589,149964.13294412024,150951.3818522934,151951.4414138455,152966.78186511536,154123.05726059902,155162.8444659045,156079.60366089255,156729.5824238837,157551.02776232004,158512.08932640482,159714.76046809703,160961.1403570861,162179.64657470552,163319.92487765383,164410.89695656978,165497.6070139111,166627.49468890714,167806.2611988897,169008.20309347348,170219.2833337706,171285.80874293935,172391.93031650785,173576.413315665,174811.99703857148,175723.1303042485,176590.0700176827,177426.69199070628,178423.94547511137,179255.25986747464,180063.57765628395,180987.7943548652,182006.97014955946,183153.64061721798,184255.4831952471,185339.5696868332,186307.47455164438,187339.62356580663,188482.17557186596,189510.97320582866,190438.22315442635,191155.9402672694,191916.80101876543,192689.3722841744,193610.7397362607,194625.38258825536,195751.91248138287,196869.03132902726,197885.494039572,199076.10861918927,200190.09370874133,201351.87030113398,202234.17093779705,203242.69306752502,204149.9708975836,205045.22294511014,205728.00615953768,206502.25934862744,207363.16617151583,208216.12509738456,208967.8359812616,209618.17947743143,210167.4243695609,210660.96232685007,211139.74861984453,211647.74238269686,212256.63172357972,212921.9787010446,213812.67215410547,214867.2874978007,216015.6203763509,217181.45822329307,218309.33733362248,219409.31628886514,220202.29344746144,220485.44361843192,220654.9202447708,221317.42086032554,222756.56477439997,224929.06471415635,227380.97181106044,230177.28933265866,232886.53282292455,235730.70625103023,238760.24148454133,242190.31885091143,245996.90850836504,250353.16489831044,255014.09629377697,259290.08314477224,262549.5965510147,264932.3787283567,267404.0949355689,270604.2896247458,274282.8187168688,279122.442893656,284535.2186446678,290655.78364661935,296594.1163657955,302052.4015361521,306816.5463167172,309713.3722764973,310622.7608891227,309952.3501600832,308993.78587340075,307982.6554671142,306683.41783637594,304969.1576250197,303338.9876942178,302250.94648951286,301875.4845010634,302199.89238574373,303041.6101757958,303799.6538488334,304387.9045737257,304426.3923162283,304192.792633847,303697.03314906784,303084.6677427049,302883.4305060849,303146.6845340272,304026.5535160872
14,2,Florida,state,,107057.83347910718,107289.73071210703,107570.83638303343,108142.25191020372,108758.46197970625,109387.1947858511,110018.91747230763,110662.29463712474,111329.15964390161,112009.92474791256,112717.35209541634,113447.00303974391,114114.17536874402,114777.01179006447,115469.91877160233,116288.4095070291,117184.90372472443,118120.69915271543,119126.70646995632,120193.00668457843,121298.45400085341,122406.93462642883,123470.0101459667,124512.62128260914,125453.98307644278,126324.75462029628,127176.11123627478,128134.04467724993,129185.08720142664,130284.00691403572,131402.81064604546,132598.4835302349,133781.4042914906,134962.77385236407,136085.06023875144,137300.94061716562,138499.57498575147,139731.34130692345,140994.46665389035,142401.77221051455,143888.2681701297,145363.20915941565,146823.4476357634,148316.48498535514,149866.4456106606,151436.72974709733,152977.16079358905,154451.00517020852,155863.98623229438,157263.244650532,158796.28092314655,160544.35394754086,162590.86165450318,164912.33292912866,167491.36471044357,170331.53127765885,173215.54317386964,175986.12910551345,178584.7468744477,181232.72732814276,183951.79914951895,186859.44563398813,190119.51790671857,193961.83613490127,198249.2730255164,202897.05588004025,207856.95780775175,212983.2664889109,218007.680857084,222635.07981240586,226913.38701783947,230922.15985421147,234627.56589690153,238065.36426800556,241638.01393917747,245615.5714498202,249430.0781754586,252623.6953231787,254815.19847186923,256253.77807649996,256856.5178093404,256829.274264803,256444.36825597033,255674.50711834323,254700.4862890716,253647.62995225468,252437.86632112603,251040.86865475043,249221.7918593646,246948.27189982598,244209.4482727628,241182.45203371265,238083.45781717973,234913.90446753168,231599.774355934,228238.69198418097,224587.12299624446,220983.13304910125,217134.1024535892,213386.08917335852,209359.4158711698,205443.48795318292,201439.6378090592,197276.91647040573,193043.50101801005,188761.50199794723,184551.22560929865,180525.77010021117,176739.67943251494,173375.46759163492,170212.76670268233,167063.66346601432,164017.15445733033,161119.14443371477,158639.50563529762,156354.93269400822,154263.2779712536,152493.71060409723,151313.87188054342,150417.208949116,149726.95861433688,149125.88280771716,148716.43470377804,148358.94006505245,147895.4233689054,147196.45696679794,146227.76217825303,145018.09061017932,143697.56403166204,142316.55520498543,140918.03091671038,139584.95599896507,138252.823255308,136989.63331165895,135699.51191879468,134451.31873891212,133204.69129057325,132077.82823915666,131039.38154383925,130222.35199689824,129608.17718818877,129256.08731977206,129076.11137734663,128994.07464463967,129022.5631365662,129143.80199387456,129337.73685097611,129699.19127552204,130167.13845968107,130801.21887667173,131437.23699006424,132002.79087636652,132604.43763838755,133350.3766818747,134406.69596593673,135814.51752005334,137424.62047798085,139068.3419212669,140745.71611599336,142473.34289085242,144421.94684484953,146331.42155768225,148165.65015428414,149916.87188213578,151618.76643309277,153415.60660302592,155002.6459583304,156621.85945725278,158163.0763151458,159824.01675265984,161381.68699849755,162768.8249886751,164137.01276499333,165270.83101411347,166438.93911328822,167432.94413359312,168466.12610653197,169333.19487959394,170416.7564646944,171701.62876166464,173104.4402719429,174333.88957939387,175419.42940311006,176509.68153834948,177744.59924528014,179010.80602500218,180454.51629680462,181982.92772438508,183645.55332592633,185382.91723601776,187058.12557015033,188613.4538508819,190047.0979603527,191406.05336327027,192655.24081898222,193978.4264664588,195287.83308745385,196687.6022144137,197916.31770872112,199189.41863713134,200619.51942619507,202210.40869928306,203666.65231792748,204874.36362417424,205932.58196107825,207116.9466866489,208499.60276093302,209968.5954313766,211255.1821979625,212582.03824089622,213842.66899069116,215265.94666386885,216644.4833616128,218122.77813386868,219644.08146569054,221236.804469618,222653.41709169687,223897.565620631,225149.08292897616,226389.3885612161,227675.73644317687,228759.32344558774,230164.0073043132,231536.22855143345,232929.6731162263,234076.40225858576,235294.10010398566,236610.10635038823,237797.7171203481,238863.38141861904,239583.99620867314,240104.32482243874,240383.98740066309,240789.16067033188,241313.05565315732,242027.53889596032,242737.82218202902,243679.0742526145,244966.48896977762,246553.12101754083,248475.38956130468,250286.4190465013,251877.55083288078,252845.3700651801,253112.2783138718,253246.11457577837,253817.7749215203,255393.5793773591,257920.9389366561,260911.60881664246,264422.9684314974,267912.9573975619,271525.0382442715,275123.68357561383,278969.1304858704,283245.47232915414,288420.52667208825,294756.1139341492,301244.0579937464,307016.00408052746,311692.9151947662,316297.7450302712,321449.0411326554,327017.30010892404,334007.3943834277,342137.75078837405,351734.180469154,361825.7185610076,371497.3611138891,380094.25957368966,385927.352510191,388879.84427263093,389257.37599472614,388774.96882888087,388068.64119095757,387222.97913720226,385875.85497355723,384735.1453222842,384271.18923316646,384716.32018010115,385769.5520904907,387444.5707194146,389148.0233826586,390836.127211561,392010.1059864578,393073.8159255639,394006.4608854333,394838.8239825587,395544.8135475433,396272.85693978023,397137.4370421434
43,3,New York,state,,152120.94458847705,152662.64458118335,153184.1181816339,154305.66613493368,155466.06734869562,156720.78196707438,157848.76595466604,158836.12429717902,159713.487002439,160653.90439542342,161805.98035964093,163070.59577011073,164283.54972431078,165293.04890835998,166203.5504460868,167154.1510321022,168203.9999964861,169362.78073349278,170579.32779106408,171856.3357458323,173105.30528011834,174419.8902920717,175796.03516654987,177257.22832415704,178699.88822498042,180009.61438793348,181120.38641062877,182215.35220486656,183382.59339068236,184737.94173209774,186193.8246225977,187819.48794027747,189494.44383886992,191164.38744436414,192787.06113438224,194467.3432283144,196108.58388610464,197705.32603781365,199409.30330188014,201088.21111210875,202806.3218200932,204510.23342637997,206297.7076783563,208327.012902098,210524.1677401499,212785.35666926237,214762.71573358122,216536.19115819325,218262.51355432018,219898.5284409737,221269.8636104036,222632.69414052644,224236.73576132455,226215.74230903634,228441.3159625591,230730.85599570596,233141.40072489754,235510.14615616118,237910.28355926884,240204.1690345916,242390.88227948267,244521.3039294424,246481.52137732343,248550.31811523729,250747.12460547453,253017.05324402056,255405.66235624414,257902.71802018862,260524.4303188309,263192.3261160572,265604.0155523095,268007.1859756864,270107.8028590385,272029.32294693217,273615.8039014965,274993.7752810967,276295.39369789837,277639.71013409225,278897.9953988246,280023.70333205536,280750.967595102,281285.27761433716,281594.260152245,281922.6459955366,282196.62519004795,282419.9331220386,282715.9700100322,282837.0241323518,283069.0444162463,283104.51772217714,283161.12707311386,283239.40561401105,283245.40102288796,283450.9408122575,283657.93536567985,283770.35200316,283839.87183000427,283700.97315480345,283542.5797856332,283181.99436223303,282579.0643003888,281756.0881525423,280665.45172504237,279485.82214245136,278167.39132534293,276582.9513353506,274848.3937060656,273185.15751831344,271646.7008817017,270322.7963829448,269149.2414918798,268149.8341877977,267231.2493874934,266233.6917890058,265199.803328147,264083.77257459325,263143.77072110545,262416.43073134945,261951.62099232982,261639.7751310602,261412.34119840525,261393.82172218466,261472.4120908084,261866.5617809243,262288.0768131652,262851.8449120566,263212.6854444799,263125.449267054,262579.82167775027,261593.73953924084,260561.93072685009,259516.4207251156,258778.88924680126,258213.08714847322,257864.94419642165,257397.0303611698,256895.34616656313,256147.7077102901,255416.29079624102,254701.9962142189,254050.01504907393,253400.82821488983,252694.14649227483,252096.5609780984,251570.76356828932,251362.02220199734,251552.33358261606,251949.49521820722,252444.90375525877,252808.01563838575,253145.10050013466,253156.60216719404,253183.7800610411,253021.35428750832,253006.0824206391,252980.22016977263,253385.35543803778,254059.15715130593,254852.65026668142,255601.89210798955,256450.29793120897,257628.97569050026,258803.46123778567,259858.20160027887,260620.79871129862,261430.27410171716,262101.036774602,262554.07978216093,262943.3571986297,263476.6568954251,264455.89480115415,265595.7192085176,266950.7524266621,267885.41330666916,268654.650334476,269112.0460727818,269725.8109139762,270201.80134382105,270855.59525632317,271413.54246232467,271831.48177224287,272077.86238513066,272328.03627334133,272782.06817736855,273597.3891180284,274491.01060197665,275603.45777336875,276937.8687054738,278702.6576350673,280611.3095807694,282171.0161724786,283435.06161928625,284329.4829731369,285028.22789780673,285344.485090856,285909.6764477514,286776.8023540394,288121.59590415243,289227.1394684469,290018.3251385891,290627.17619983346,291474.94506831956,292784.70940602204,294593.45085510815,296251.55940048577,298001.88654529647,299546.8326244958,301628.5162521767,303305.0608631672,304777.2810423732,305863.1679807278,307207.37088782474,308572.01403466956,310277.3662806948,311660.3770864297,313204.1102827557,314598.61674029945,315715.5714657283,317170.7448175734,318797.7591432671,321164.9807048308,323301.256865392,325713.4168683344,328065.8245952909,330479.06638470123,332077.5482286198,333214.5889107408,333881.6507266163,334966.47436193004,336494.5212827523,338151.0686430475,339544.71191033744,340340.89564968157,341312.553930501,342303.212540316,343488.4268507186,344136.3375938071,344866.88860959746,346325.90822481975,348181.6504898428,350469.2129163183,352213.1878536952,353818.35291951406,355151.5939040689,356311.5473507191,356938.6092859637,357116.20877986425,357523.4249127484,359576.0181838093,362940.4293097677,367386.72901356424,372291.20343981177,376933.8725373175,381778.57775451266,386305.4098292549,390511.3784151335,394716.07953482046,398654.14517724374,402133.3657910709,404254.4788905506,405303.08240327536,406817.95860567945,409095.4209227807,411787.4511479049,414958.6466681983,418803.17942088074,423934.2624409849,429184.3229486884,433976.1139449677,438560.99946620426,441653.50688466785,442579.86240176245,441011.3563327051,439182.12418454274,437626.2122585765,436043.3556338244,434386.6697153447,433010.29962139577,433104.48865386826,434596.5141950029,437038.44434106833,439908.46423208975,442951.7450828806,446044.6694838715,448669.3776502779,450529.99611942604,452083.8061882192,453785.33414995624,455588.70980666927,457815.8192176854,460812.0014754639
47,4,Pennsylvania,state,,97998.20518150601,98207.81592082528,98404.79371055322,98806.2045149457,99218.55391953222,99642.33755271464,100092.36963407311,100521.97398381207,100959.70055491982,101379.49641159445,101842.61315843459,102321.63999694555,102794.47118914222,103226.7930593698,103661.6200707942,104128.1842453683,104574.6957864643,105029.30377214974,105518.41296893329,106057.20268478397,106602.53515469503,107103.6425191242,107612.49025699597,108093.81892323948,108572.72818165763,109047.03873523365,109541.57792964442,110085.78562612517,110680.42721837947,111335.14142547573,112067.87428385731,112894.86149526697,113753.05640414625,114593.82858546055,115317.07932987798,116005.11636931643,116664.1867449463,117327.12549107407,117960.774272197,118630.69892377908,119450.71672056749,120441.15457438737,121528.96742763494,122578.11271730543,123607.56285227013,124580.69481320555,125462.58645963766,126248.0840096161,126944.69855097584,127747.10683365632,128553.51110770741,129449.30737728228,130503.6294630547,131748.15408637738,133209.15627046314,134636.68355608953,136062.1972596472,137303.71878880137,138559.76526109592,139786.50191176255,141050.2847353244,142075.53824797625,143057.21639509275,144125.211912507,145410.90364281103,146898.27121519603,148489.76819144285,150157.36601748006,151724.38325236467,153153.28534191535,154464.2999366457,155694.81399107896,156786.92139107102,157738.92956469746,158632.35180791197,159577.83645920726,160635.86202122888,161794.41550457952,162866.91216776104,163734.73771775255,164339.6709628475,164810.66634650447,165187.0652421719,165504.68749374978,165826.00601892712,166210.02854755506,166691.89254335672,167136.66063965435,167564.29704208847,167889.6799756351,168240.5851015681,168492.42837918852,168619.11243591833,168702.12692570256,168808.2177554343,168891.68521238034,168848.16537552723,168817.60488303658,168751.2618360483,168705.10650097128,168501.04630413104,168175.41295168907,167596.2521599845,166842.38648426463,166047.0266359898,165356.5969882237,164706.69275257294,164006.17356753434,163291.6959921024,162822.24285984883,162590.31079336736,162450.6216026788,162207.64655612395,161874.3485555366,161509.7743347877,161081.01027333186,160675.86703421435,160399.61497610647,160343.6052690491,160430.57752641046,160678.3323220554,161023.75726688866,161503.85511637395,161970.41934087456,162276.5473569651,162330.49820463025,162083.148047295,161613.25913179733,160913.32334478953,160086.85306085393,159178.1174698134,158320.50213551286,157574.9452725106,156970.82290381505,156510.27456051842,156018.03902785399,155448.76097558343,154721.95156596485,153996.2398771843,153393.6280031478,152961.36152179164,152606.63359204432,152251.66849917066,151905.89507392616,151605.3579104849,151538.96598506966,151858.9561387598,152331.7983079187,152783.16165257138,152965.3643051921,153041.1203661682,152917.99586974853,152796.40168952537,152617.99220416215,152486.80606845886,152399.90556323781,152394.07568594898,152415.1107744975,152646.50930284619,153079.4095800518,153720.048725264,154260.5120025581,154419.83792798696,154475.4248415509,154405.63548268602,154621.9368968555,154777.21114812465,154988.22756257028,155127.51619510644,155225.08753107957,155322.24478962447,155565.47803953008,156009.90567384954,156479.68192779788,156968.39914907303,157208.76448770848,157231.4863562906,156902.271493256,156696.23533595065,156677.62713590104,156756.74008960935,156808.46534262758,156998.7375996248,157416.54513384736,158006.53351975247,158532.85155351696,159159.46877345254,159879.38268732675,160584.23249823612,161116.2042795396,161385.17554666082,161742.77266724088,162229.15152447435,162727.45642463164,162768.57360830263,162761.38178043455,162958.2169206869,163460.0854410204,163852.18441843078,164245.6903237461,164742.13496823364,165373.8901087588,165952.05340684365,166604.46319046195,167175.1604877508,167680.97052127248,168068.13770325648,168517.84674838,168989.68479424762,169484.65602943616,170003.47141990383,170572.3423345812,171208.2759406754,171981.61203307545,172899.0710135457,173819.12970207108,174641.37994732207,175359.16450751736,176352.9924252613,177296.99946032462,178046.8007767663,178417.19255860007,178804.02845723645,179249.1089583547,179674.61430235146,179921.30584526726,180199.10982611493,180573.14223589053,181238.26285385774,182238.64369424284,183290.91626053563,184140.93240762292,184699.27605919074,185308.57509341577,185995.58325780238,186716.70636821692,187371.19633273015,188195.9228570039,189245.75296201813,190384.30595129888,191508.4506901988,192686.63269204667,193950.98246116572,195337.4495508845,196178.52655875354,196526.2676440909,196828.77131013526,197841.00233170748,199994.53062745184,202699.57033141065,205936.14083902808,208982.87026444706,211787.96099876903,214526.09767645094,217376.25937761294,220299.2067762493,223234.97565156952,226312.7951004906,228545.49436358866,229412.7040175118,228660.26116439057,228059.98624535126,228167.12118363738,229130.92007658028,231464.40979343516,234887.62745390428,239171.01489211098,243053.34374520197,246052.56470619477,248394.40284671562,249295.05353515767,249084.76887874104,248123.60330945777,247824.49090117254,248023.8186918137,248232.5289176973,248050.41432294133,247659.3893937239,247814.03127370248,248630.82153197262,250165.25812411224,251984.54236184937,253754.6551253281,255450.90731810158,256774.36063371573,257670.42807821042,258208.8387300406,258650.03913439196,259157.59519448396,259988.56136908277,261312.10115251024
